endpoint,feature_count,model,fold,rows,mae,rmse,r2,pearson_r,spearman_r,observed_mean,predicted_mean
mainpeak_regression,5,random_forest,4,530,4.3139372371057965,6.246230544455617,0.6803933159014995,0.8269529851622182,0.7631685405489149,75.97924528301887,75.75006053940139
mainpeak_regression,5,extra_trees,4,530,4.365504857982351,6.1948475780136665,0.6856300078190093,0.8293589194383483,0.7618215847980154,75.97924528301887,75.64698625904184
mainpeak_regression,5,mean_baseline,5,530,8.489750175525911,11.269049638816094,-0.0001357741465406459,,,76.08301886792452,76.21431935939708
mainpeak_regression,5,ridge,5,530,5.904891102175367,8.16181108224114,0.47536476554553586,0.6896458201467468,0.6471905619354176,76.08301886792452,76.0434812987866
mainpeak_regression,5,elastic_net,5,530,5.902273327016546,8.143807635957456,0.47767670953391506,0.6911575138393681,0.6486432100223212,76.08301886792452,76.06062103769086
mainpeak_regression,5,lasso,5,530,5.905041436912664,8.16142675580612,0.47541417282538345,0.6896957375908104,0.6473168160245523,76.08301886792452,76.0431370737863
mainpeak_regression,5,bayesian_ridge,5,530,5.905064883055059,8.16283563108515,0.47523304278093015,0.6895689306867118,0.6471244096331233,76.08301886792452,76.04278830404435
mainpeak_regression,5,hist_gradient_boosting,5,530,4.533604644305633,6.559009099951191,0.6611863918812093,0.8132642977293946,0.7656754246441426,76.08301886792452,75.98281977808018
mainpeak_regression,5,gradient_boosting,5,530,4.578999489215793,6.64298290065876,0.6524553181949289,0.8082209612356255,0.7700687921250392,76.08301886792452,75.94837934524043
mainpeak_regression,5,random_forest,5,530,4.561764402780054,6.661424884827623,0.6505229602783459,0.8068334064885612,0.7655117372488162,76.08301886792452,75.98239696528185
mainpeak_regression,5,extra_trees,5,530,4.6125841764714615,6.647412667921411,0.6519916543901778,0.808380344361306,0.7683655717712509,76.08301886792452,76.00045382668526
mainpeak_regression,5,bayesian_ridge,overall_oof,2653,5.660803559150377,7.79983587953337,0.503368822316701,0.7096568556735817,0.6460271274030996,76.18808895589898,76.2143148485313
mainpeak_regression,5,elastic_net,overall_oof,2653,5.665433459207554,7.800066126991344,0.50333950125002,0.7094680772255542,0.6469282203981402,76.18808895589898,76.21383490557704
mainpeak_regression,5,extra_trees,overall_oof,2653,4.426102545062395,6.452510254224007,0.6601240316095807,0.8126924160613598,0.7531884460022928,76.18808895589898,76.1555201555369
mainpeak_regression,5,gradient_boosting,overall_oof,2653,4.478540716450107,6.5312647760206515,0.6517768563555499,0.8073437356211169,0.7485015212230047,76.18808895589898,76.13079970944266
mainpeak_regression,5,hist_gradient_boosting,overall_oof,2653,4.424611551723456,6.434402869169988,0.6620289119031637,0.8137432268534828,0.7530998848461696,76.18808895589898,76.13562100018831
mainpeak_regression,5,lasso,overall_oof,2653,5.662021036409898,7.800698760263093,0.5032589335489025,0.7095847702233917,0.6461454127449594,76.18808895589898,76.21478794331483
mainpeak_regression,5,mean_baseline,overall_oof,2653,8.334212810158204,11.069917105974882,-0.00034956776254535527,-0.024920601985437874,-0.024083887849585033,76.18808895589898,76.1880520249175
mainpeak_regression,5,random_forest,overall_oof,2653,4.436769581665329,6.511446833053851,0.6538868906650368,0.8086372396785003,0.7502559138052253,76.18808895589898,76.16333459987047
mainpeak_regression,5,ridge,overall_oof,2653,5.660840725539456,7.7996200364776795,0.5033963082559989,0.7096664786011483,0.6460554767054839,76.18808895589898,76.21431287663306
