feature_set,model,fold,rows,failures,average_precision,pr_auc,roc_auc,brier_score,f1_score,recall_at_precision_25,recall_at_precision_50,recall_at_precision_75,precision_top_01,precision_top_05,precision_top_10,threshold_0_5_tn,threshold_0_5_fp,threshold_0_5_fn,threshold_0_5_tp
correlation_reduced,correlation_reduced_xgboost_weighted,2,531,33,0.3247590707483028,0.3247590707483028,0.7354569794328831,0.1826687604188919,0.21176470588235294,0.30303030303030304,0.2727272727272727,0.15151515151515152,0.8333333333333334,0.37037037037037035,0.2037037037037037,379,119,15,18
correlation_reduced,correlation_reduced_prevalence_baseline,3,531,32,0.060263653483992465,0.060263653483992465,0.5,0.0566329441652118,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,499,0,32,0
correlation_reduced,correlation_reduced_logistic_l2_balanced,3,531,32,0.3052341980466386,0.3052341980466386,0.8100889278557114,0.14244004981010916,0.3150684931506849,0.5625,0.21875,0.03125,0.16666666666666666,0.37037037037037035,0.3333333333333333,408,91,9,23
correlation_reduced,correlation_reduced_logistic_l1_balanced,3,531,32,0.3019338722404094,0.3019338722404094,0.8084606713426854,0.14332469018096125,0.3150684931506849,0.5625,0.21875,0.03125,0.3333333333333333,0.3333333333333333,0.3333333333333333,408,91,9,23
correlation_reduced,correlation_reduced_elastic_net_logistic,3,531,32,0.3031323152120519,0.3031323152120519,0.8081475450901804,0.1428330607349448,0.31724137931034485,0.5625,0.21875,0.03125,0.16666666666666666,0.3333333333333333,0.3333333333333333,409,90,9,23
correlation_reduced,correlation_reduced_linear_svm_rbf_calibrated_probability,3,531,32,0.21359630373216557,0.21359630373216557,0.7716996492985972,0.052411626320737294,0.0,0.53125,0.0,0.0,0.3333333333333333,0.25925925925925924,0.2037037037037037,499,0,32,0
correlation_reduced,correlation_reduced_hist_gradient_boosting,3,531,32,0.36023428218566406,0.36023428218566406,0.7869488977955912,0.04636676402466349,0.23809523809523808,0.5625,0.46875,0.0,0.5,0.5555555555555556,0.3148148148148148,494,5,27,5
correlation_reduced,correlation_reduced_balanced_random_forest,3,531,32,0.2837534811979661,0.2837534811979661,0.7773985470941884,0.10447447960477114,0.3564356435643564,0.625,0.3125,0.0,0.5,0.37037037037037035,0.24074074074074073,448,51,14,18
correlation_reduced,correlation_reduced_elastic_net_logistic_with_char_ngrams,3,531,32,0.35539414925960183,0.35539414925960183,0.7983153807615231,0.15377670471043234,0.26436781609195403,0.53125,0.28125,0.15625,0.8333333333333334,0.4074074074074074,0.2962962962962963,380,119,9,23
correlation_reduced,correlation_reduced_lightgbm_balanced,3,531,32,0.3117448194824073,0.3117448194824073,0.7609594188376754,0.09080983638834761,0.3870967741935484,0.5625,0.34375,0.0,0.5,0.4444444444444444,0.3148148148148148,456,43,14,18
correlation_reduced,correlation_reduced_xgboost_weighted,3,531,32,0.2884271623696297,0.2884271623696297,0.7667835671342684,0.17316041886806488,0.24444444444444444,0.625,0.46875,0.0,0.16666666666666666,0.5555555555555556,0.2962962962962963,373,126,10,22
correlation_reduced,correlation_reduced_prevalence_baseline,4,531,33,0.062146892655367235,0.062146892655367235,0.5,0.05828649291968899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,0,33,0
correlation_reduced,correlation_reduced_logistic_l2_balanced,4,531,33,0.3114422058634809,0.3114422058634809,0.7505476451259584,0.16366411243204002,0.2875,0.5454545454545454,0.21212121212121213,0.12121212121212122,0.6666666666666666,0.37037037037037035,0.2962962962962963,394,104,10,23
correlation_reduced,correlation_reduced_logistic_l1_balanced,4,531,33,0.30521939167057527,0.30521939167057527,0.747931118413046,0.16434740149505067,0.27848101265822783,0.5454545454545454,0.21212121212121213,0.12121212121212122,0.6666666666666666,0.37037037037037035,0.2962962962962963,395,103,11,22
correlation_reduced,correlation_reduced_elastic_net_logistic,4,531,33,0.30877012974976553,0.30877012974976553,0.7488438602896434,0.16374624520140846,0.27672955974842767,0.5454545454545454,0.21212121212121213,0.12121212121212122,0.6666666666666666,0.37037037037037035,0.2962962962962963,394,104,11,22
correlation_reduced,correlation_reduced_linear_svm_rbf_calibrated_probability,4,531,33,0.3218508050353736,0.3218508050353736,0.8546306437872704,0.053997446708998316,0.0,0.6060606060606061,0.15151515151515152,0.09090909090909091,0.5,0.37037037037037035,0.2777777777777778,498,0,33,0
correlation_reduced,correlation_reduced_hist_gradient_boosting,4,531,33,0.4292289750423857,0.4292289750423857,0.7620786175003043,0.046003537062896616,0.39215686274509803,0.6363636363636364,0.45454545454545453,0.09090909090909091,0.6666666666666666,0.5555555555555556,0.35185185185185186,490,8,23,10
correlation_reduced,correlation_reduced_balanced_random_forest,4,531,33,0.4128803732797679,0.4128803732797679,0.8004137763173909,0.1113511474458153,0.35714285714285715,0.6363636363636364,0.5151515151515151,0.06060606060606061,0.5,0.5925925925925926,0.35185185185185186,439,59,13,20
correlation_reduced,correlation_reduced_elastic_net_logistic_with_char_ngrams,4,531,33,0.36374860100686757,0.36374860100686757,0.7543811610076672,0.1810443593210868,0.24870466321243523,0.5757575757575758,0.36363636363636365,0.09090909090909091,0.6666666666666666,0.4444444444444444,0.2777777777777778,362,136,9,24
correlation_reduced,correlation_reduced_lightgbm_balanced,4,531,33,0.41350615750256287,0.41350615750256287,0.7537422416940489,0.10401123662700479,0.39622641509433965,0.6363636363636364,0.45454545454545453,0.15151515151515152,0.8333333333333334,0.5555555555555556,0.35185185185185186,446,52,12,21
correlation_reduced,correlation_reduced_xgboost_weighted,4,531,33,0.4037822481250176,0.4037822481250176,0.7515516611902154,0.18742723762989044,0.24864864864864866,0.6363636363636364,0.5151515151515151,0.09090909090909091,0.6666666666666666,0.5185185185185185,0.35185185185185186,369,129,10,23
correlation_reduced,correlation_reduced_prevalence_baseline,5,529,32,0.06049149338374291,0.06049149338374291,0.5,0.05683278209338755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,0,32,0
correlation_reduced,correlation_reduced_logistic_l2_balanced,5,529,32,0.32522611976864885,0.32522611976864885,0.8006790744466801,0.1598202911850685,0.3026315789473684,0.4375,0.125,0.09375,0.6666666666666666,0.37037037037037035,0.2641509433962264,400,97,9,23
correlation_reduced,correlation_reduced_logistic_l1_balanced,5,529,32,0.3169209702562396,0.3169209702562396,0.7990442655935615,0.16085079274256384,0.2929936305732484,0.4375,0.15625,0.09375,0.5,0.37037037037037035,0.2641509433962264,395,102,9,23
