endpoint,feature_count,model,fold,rows,failures,average_precision,pr_auc,roc_auc,brier_score,f1_score,recall_at_precision_25,recall_at_precision_50,recall_at_precision_75,precision_top_01,precision_top_05,precision_top_10,threshold_0_5_tn,threshold_0_5_fp,threshold_0_5_fn,threshold_0_5_tp
need_review,5,balanced_random_forest,1,531,32,0.39459215900739897,0.39459215900739897,0.8018537074148296,0.1244288825015954,0.3486238532110092,0.5625,0.25,0.1875,0.8333333333333334,0.4074074074074074,0.2962962962962963,441,58,13,19
need_review,5,lightgbm_balanced,1,531,32,0.3499869204904852,0.3499869204904852,0.7940255511022043,0.11923771983645037,0.2857142857142857,0.4375,0.375,0.15625,0.8333333333333334,0.48148148148148145,0.25925925925925924,435,64,16,16
need_review,5,xgboost_weighted,1,531,32,0.34301094613777194,0.34301094613777194,0.811623246492986,0.2311655431985855,0.2317596566523605,0.625,0.1875,0.1875,0.8333333333333334,0.4074074074074074,0.2777777777777778,325,174,5,27
need_review,5,prevalence_baseline,2,531,33,0.062146892655367235,0.062146892655367235,0.5,0.05828649291968898,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.05555555555555555,498,0,33,0
need_review,5,logistic_l2_balanced,2,531,33,0.26873364622058293,0.26873364622058293,0.7243519532676159,0.19808444759404986,0.19289340101522842,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.8333333333333334,0.3333333333333333,0.2037037037037037,353,145,14,19
need_review,5,logistic_l1_balanced,2,531,33,0.2685654526519968,0.2685654526519968,0.7237434586832178,0.1982805634764069,0.1919191919191919,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.8333333333333334,0.3333333333333333,0.2037037037037037,352,146,14,19
need_review,5,elastic_net_logistic,2,531,33,0.26877312385255664,0.26877312385255664,0.7245953511013752,0.19793436357907573,0.19289340101522842,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.8333333333333334,0.3333333333333333,0.2037037037037037,353,145,14,19
need_review,5,linear_svm_rbf_calibrated_probability,2,531,33,0.2904826001679466,0.2904826001679466,0.703723986856517,0.05541348832076346,0.0,0.42424242424242425,0.18181818181818182,0.09090909090909091,0.5,0.37037037037037035,0.24074074074074073,498,0,33,0
need_review,5,hist_gradient_boosting,2,531,33,0.32953301772453847,0.32953301772453847,0.7499391505415602,0.0501153564622042,0.25,0.36363636363636365,0.24242424242424243,0.15151515151515152,0.8333333333333334,0.37037037037037035,0.2222222222222222,496,2,28,5
need_review,5,balanced_random_forest,2,531,33,0.308006512678596,0.308006512678596,0.717567238651576,0.12726637958015802,0.21897810218978103,0.2727272727272727,0.24242424242424243,0.12121212121212122,0.6666666666666666,0.3333333333333333,0.2222222222222222,409,89,18,15
need_review,5,lightgbm_balanced,2,531,33,0.33188671257353,0.33188671257353,0.7200924911768285,0.13065754367919238,0.208955223880597,0.2727272727272727,0.24242424242424243,0.18181818181818182,1.0,0.3333333333333333,0.18518518518518517,411,87,19,14
