,token_lT_count,longest_lA_run,longest_lC_run,token_lC_count,lna_last_fraction,longest_rU_run,rna_mean_fraction,rna_count_3p,repeated_dinucleotide_count,longest_homopolymer_run,methyl_mean_fraction,rna_mean_position,modified_token_mean_fraction,token_rU_count,mod_density_3p,longest_mG_run,modified_token_position_std,token_mC_count,slash_mod_density_middle,token_rU_fraction,methyl_position_std,rna_count_middle,base_U_count,mod_density_middle,methyl_mean_position,longest_rna_run,token_rA_count,rna_span_fraction,rna_first_position,token_rG_count,star_density_3p,slash_mod_count_3p,star_count_5p,token_rA_fraction,star_count_middle,modified_token_first_position,longest_mC_run,star_first_position,token_rG_fraction,slash_mod_position_std,longest_mU_run,base_C_fraction,methyl_count_5p,mod_density_5p,base_U_fraction,token_rC_fraction,purine_fraction,longest_rG_run,base_G_count,slash_mod_last_position,base_C_count,longest_gc_run,slash_mod_first_position,modified_token_mean_position,max_gc_window_10,lna_count_3p,slash_mod_count,decorated_length,longest_slash_mod_run,base_G_fraction,slash_mod_density_5p,terminal_gc_count,longest_rC_run,unknown_char_count,unknown_char_fraction,terminal_star_count,token_lU_count,token_lU_fraction,longest_lU_run,lna_count_5p,lna_density_5p
star_first_position,0.0005399825887453984,0.0005828210944981923,0.00043682613461734155,0.000411804656652247,0.0006809102606599591,0.06544335701951041,0.04243283032624664,0.049267623672701995,0.06803506262337417,0.052399726216447395,0.2142872905842016,0.0631190300614757,0.16804107536889343,0.008604375207839769,0.037288278364316946,0.014117241449745986,0.015274753079644347,0.005975898963670572,0.00110764019603421,0.03005186108663366,0.017242764596647708,0.04475117679328802,0.0064515670644704655,0.005522376791934579,0.18451922104985582,0.03537292362406131,0.04673695719217966,0.006627316983281886,0.02080993681748758,0.03730864578530479,0.1985271751918492,0.023969993597596696,0.021554098324904073,0.01796295537688535,0.002359133665144701,0.39753183714253715,0.0034226944295742434,1.0,0.0133565397500288,0.10069276336468667,0.09032059342022102,0.024059832456882552,0.014947327168804432,0.005540159671548174,0.0757845793293184,0.01950850344905836,0.03379021680639523,0.03710426109757732,0.048658881451870424,0.07464460017926763,0.04023740129036499,0.030065717135101103,0.001481709471750521,0.12614803922725026,0.0032306744512405347,0.00020578552639084839,0.002262344857352348,0.05450492665205605,0.03195889447818764,0.01931144509581676,0.09581848349192246,0.09992501782760764,0.005464647041668956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_rG_fraction,0.05750063332138792,0.04630079525916702,0.029101577788735324,0.012652766021447395,0.0373270627752304,0.02248410751599273,0.5164830393103735,0.680089844114101,0.2896272867383955,0.37199279487208364,0.12337694336890452,0.4448239058330077,0.0013567458578707572,0.6013336473271051,0.6771848936718426,0.39532185718739105,0.4773948979194014,0.6448109835932694,0.03956166843398596,0.588599815609164,0.3524251153808856,0.5022542263809218,0.31550214263768644,0.5905715184157604,0.0818945395933507,0.5455952413757826,0.14833251776099615,0.6214279476438277,0.1729655468151303,0.8475260593507136,0.1611702136206529,0.07303430226394085,0.09287705496615782,0.22751778737978826,0.06064906910967796,0.011636156639105272,0.447802268451231,0.0133565397500288,1.0,0.15932536336569586,0.49089648095825006,0.5236724918907648,0.4629558835739759,0.4205407329721444,0.12671228433592255,0.8150557374546028,0.422866506118939,0.5232856269974828,0.5936079797658127,0.16022088715215022,0.5147469106643244,0.34671621682960085,0.06922834160486085,0.036080966159022454,0.5797920236452858,0.01843541802091008,0.011981685055102203,0.2465748315032467,0.0328132522735573,0.698249670842434,0.07547222402907632,0.1412687058966781,0.44031147322947767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slash_mod_position_std,0.021200118273444694,0.023296087316998816,0.005431742492908364,0.0014881817299056143,0.013886450579437654,0.20366172340079913,0.06025332687505915,0.15591417116864797,0.038221099885958225,0.018722575591048906,0.6046648020073462,0.04356809638321449,0.053144340536164306,0.09440354591623976,0.17553493677750223,0.2643014022596826,0.12776419407897907,0.13968590487157206,0.0018441379070689805,0.12415165880357236,0.47692896360196996,0.05496745459822317,0.030705431431574885,0.0693231579375096,0.5188896857756838,0.16959713326347764,0.05779685814247994,0.1771670419250349,0.2920959493930768,0.12135920592123993,0.5008528333251848,0.23196230752005761,0.4809318040567915,0.04451666490152208,0.05212110176765958,0.004143370311688663,0.27570276271253097,0.10069276336468667,0.15932536336569586,1.0,0.4066754248416991,0.08584509094911139,0.26497494714408937,0.27886441165625536,0.08393824868375506,0.16912277836215991,0.001034652445415296,0.00796259385935942,0.06470354154229285,0.7227554668390872,0.08269889529754013,0.013431832628574732,0.014702460141211156,0.02703910017306636,0.04182001457341083,0.004701884783132914,0.3487591647392613,0.0990102879376698,0.23718096143204845,0.0502693468885311,0.4743155926112133,0.16286239280353015,0.024263974946503824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longest_mU_run,0.005100075073594104,0.009246520914849107,0.0022845594858416783,0.002153699515924835,0.018377620436912642,0.20983225520980806,0.6485490532987812,0.5813186799180114,0.22563532985745083,0.1876897140131726,0.7435000522505727,0.17705691636788845,0.5670647561992241,0.16637669665749052,0.8014420329186263,0.6956572390847213,0.059994753629001175,0.7517629353969746,0.0015814524397606837,0.34040351456344026,0.2563387840778164,0.22527785365729502,0.23716397605426015,0.6498627703989855,0.7109237576753146,0.5323085659679938,0.349788261218627,0.6964843737299206,0.32849804177361214,0.2902541004330962,0.601127746434756,0.12287991341831313,0.4926045972250175,0.4353029991028973,0.009165714318159691,0.0632888942089329,0.7341369290129068,0.09032059342022102,0.49089648095825006,0.4066754248416991,1.0,0.08411253311618545,0.7272679076498182,0.6185728567664331,0.27912888704380584,0.47639407490231567,0.12738224357007447,0.05362624188281343,0.07536840543607701,0.19007227709349858,0.003108051804425839,0.007869467218007537,0.15114727637225622,0.55466799632352,0.07883306182029685,0.03365215276113306,0.03017268883195446,0.07528966261679876,0.04814586586308733,0.06725782876459355,0.24827829503407703,0.18995229208212258,0.10671901608719599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_C_fraction,0.019784352417895425,0.03483503133960365,0.020133796075884464,0.02700611950510377,0.04334500060383498,0.06353915205281187,0.2027199610886772,0.23405682772247177,0.45864506283057616,0.5934458257071649,0.0214368080674419,0.27820771491346274,0.10976804705120054,0.37372360397379445,0.1807060277076165,0.035426045159428474,0.2733230618057475,0.020250266156556083,0.12626133349237423,0.2701446831027078,0.20591320052588838,0.17656315484583268,0.33804619034016326,0.01582253776667422,0.1301416232261979,0.020013764820040185,0.562069888762981,0.09498879770160763,0.07826802945186109,0.513456954333665,0.06264137030640038,0.08224241533577754,0.11114313346176201,0.6761905687890737,0.16358083766934348,0.02641338627442408,0.1207848393372684,0.024059832456882552,0.5236724918907648,0.08584509094911139,0.08411253311618545,1.0,0.049802572319962414,0.010991294118518501,0.18008073029294636,0.8245803979526282,0.7671424339763218,0.5499460461133707,0.541866729352706,0.226062022326438,0.7987712889216728,0.5345673323911588,0.23800026513687833,0.21262814943516417,0.7951679931776455,0.002422329724732686,0.15452268250439946,0.22665818992521133,0.17192922592843773,0.6294423939461631,0.0831353874805587,0.27359228422764725,0.6526168314039366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methyl_count_5p,0.04675275602167695,0.043777298944618466,0.017568993434294827,0.010240214814731514,0.06932660874055403,0.10082861797443185,0.3731747964528831,0.4397885816886958,0.17227312654359675,0.17393160189197843,0.4880949694353265,0.09436206412981114,0.36425278756938656,0.25755788325289347,0.570779874606761,0.5880057327475243,0.06239149959591593,0.7570123168772726,0.05291376424909824,0.4164445958122534,0.08330080207231956,0.32792537653591597,0.055643342620792666,0.7679114696772112,0.44352930168912286,0.5930277730563711,0.3215225205253295,0.49997509863292877,0.2697151331381495,0.2970601260697673,0.42416550714355605,0.3968806041438342,0.49646433558503045,0.39479416438385756,0.2280083158382977,0.020239913237892933,0.6097284288469922,0.014947327168804432,0.4629558835739759,0.26497494714408937,0.7272679076498182,0.049802572319962414,1.0,0.8301425920910906,0.06188027212926198,0.37135103574559924,0.07271145778560723,0.05177413168391393,0.05222502338493909,0.04047413090503775,0.053593525635162786,0.04688177702224167,0.3311272779284164,0.34644500240745857,0.10423401949253934,0.0990380993373931,0.302320950337563,0.0936695782866154,0.2809205215325524,0.07405241036860975,0.12985154060654971,0.018224000487184713,0.0600915576060559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mod_density_5p,0.03124489559492828,0.030974522482210075,0.005532750077037233,0.00073554778259806,0.036460112845297606,0.001746066070937385,0.186215530157575,0.46874682426314584,0.23442544926521586,0.2738105513693851,0.5037262032550657,0.27576682037460176,0.3880343399083475,0.3505793736394452,0.46200402343877833,0.48474611088183434,0.12326306283021476,0.5223015046518383,0.05188371585458325,0.3300866782743619,0.05544216814603323,0.45136219601388544,0.11734543152167724,0.5992781269844351,0.28352280073197567,0.6073967378431797,0.39059099160237537,0.48420176481949606,0.2868837920991626,0.3950247188702759,0.4944262896127293,0.18138701208373023,0.7574810942375619,0.37121343987334077,0.563733247880934,0.026564150397713863,0.5009616948872073,0.005540159671548174,0.4205407329721444,0.27886441165625536,0.6185728567664331,0.010991294118518501,0.8301425920910906,1.0,0.14043718667320104,0.3405501135298766,0.09872553280033822,0.1527003731118392,0.17099166596768484,0.09907491173888355,0.1534634946611108,0.06082346225323156,0.14551983260148435,0.13745591485144162,0.014172902929124476,0.042957886196001015,0.13627389468920317,0.21607504621839216,0.11374887337671259,0.04760978808111142,0.09060863556036819,0.053670928113294374,0.12234834154872286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_U_fraction,0.03979485981592189,0.03134431741550563,0.02768043950815951,0.018802028734769247,0.02250494819435208,0.5273835907318803,0.11306023411717021,0.16090260782987179,0.6452855845253374,0.5953483392408665,0.38605312353331755,0.1115036974731835,0.4669939040337296,0.4759473327352901,0.1683710708803564,0.10594736732223238,0.2820523322386812,0.03797959826495785,0.049069207061357756,0.7234032907058535,0.28822206009953794,0.05238983517744243,0.6159028109357596,0.004142829914723192,0.3006549770274597,0.10892678374037122,0.6144950889772252,0.1898751846716271,0.21035733196358822,0.08134694795082054,0.34951100729991447,0.08462368950466642,0.22071971967661363,0.6340771843749654,0.08804207529015143,0.0631029169957776,0.16392098298444593,0.0757845793293184,0.12671228433592255,0.08393824868375506,0.27912888704380584,0.18008073029294636,0.06188027212926198,0.14043718667320104,1.0,0.1069581460833174,0.7691374013610912,0.07208866339044222,0.1074603752366407,0.06092789632287839,0.1156030067378491,0.03770151890705174,0.0014482593450427285,0.3040973073198851,0.3461729341604645,0.010514603866538184,0.05218170595978907,0.09465975333222519,0.043390997502592774,0.2407245222734384,0.03265485068125433,0.282597177230227,0.15497577713891306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_rC_fraction,0.006851040013813931,0.01053294997773103,0.001897163243425633,0.010209595376534828,0.010595245619264787,0.077869097250623,0.47279807503000154,0.6185274632174692,0.30065047937238354,0.41211422461549774,0.18236034270978513,0.4092159605396903,0.06991742588674678,0.557848554861466,0.6230434100559586,0.3384486932217735,0.3848749553796938,0.5327540415986669,0.07830012160216476,0.5325368282598163,0.2735157161360856,0.42551470717366996,0.2993089870221906,0.46115779287825936,0.09747506614968876,0.43311464771321373,0.24185770893754938,0.5573491272271638,0.20524559263095482,0.7169517199570168,0.22535687660054934,0.04329786317141477,0.07385076931995904,0.3183461269790684,0.044886571518782205,0.014569260109863733,0.3405296766857274,0.01950850344905836,0.8150557374546028,0.16912277836215991,0.47639407490231567,0.8245803979526282,0.37135103574559924,0.3405501135298766,0.1069581460833174,1.0,0.6054854323801728,0.4991644098149767,0.49657061713752404,0.19977928858874014,0.6924608158855379,0.4474527253657098,0.11481537710275919,0.010970025854136664,0.652741634290537,0.02209557108778373,0.037553147473806024,0.23971728014683055,0.06670823487842964,0.5290330428934864,0.1034589725012813,0.21441592740352433,0.6288284467592387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purine_fraction,0.03880573417354383,0.043073314206912953,0.031132494859836816,0.02980752771386602,0.04283779412476978,0.3026452121575122,0.057977277266086,0.04713716130189186,0.7187992515584599,0.773813994142244,0.2656875358518985,0.10803712028655718,0.3758613415190812,0.5531934412472896,0.007604414198679379,0.09210878719560661,0.36151640359875375,0.011611243744757914,0.1140325091348054,0.6472731540297283,0.3217433983946383,0.08054854754461066,0.621283943857678,0.007578283806961502,0.2806222090039493,0.05803225987780727,0.7659152173222357,0.062110144288768564,0.18803314784232564,0.38664495839255064,0.18723102352892693,0.0017530257302107739,0.21614997261458985,0.8528302161225141,0.04886368922413955,0.058312721428347876,0.1853736184323403,0.03379021680639523,0.422866506118939,0.001034652445415296,0.12738224357007447,0.7671424339763218,0.07271145778560723,0.09872553280033822,0.7691374013610912,0.6054854323801728,1.0,0.4043144216622005,0.42213248930389713,0.1071402113990019,0.5943547695362514,0.3718976296906302,0.15557441195275193,0.3364589868002877,0.7423771161554562,0.0052831738117141095,0.06636447286826881,0.08552971656916486,0.08340634561865679,0.5659374534162035,0.07530894260240799,0.006538118136368659,0.5250739793303599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longest_rG_run,0.007651744896911064,0.021957839174527035,0.016457465424130527,0.026646043812879324,0.029462335355960097,0.10302466707845509,0.08771971113329817,0.21761670392500826,0.16748701790066559,0.31211520814526456,0.006049399050288323,0.27720951064661536,0.0037721580613961927,0.3164944667784813,0.11502201445464222,0.07991572179283309,0.19518668642930065,0.05737658416892374,0.11831948647497396,0.16137409776800601,0.1903007724260581,0.24187890770965323,0.2986108383358238,0.056984446578340016,0.14361260644531235,0.039164645377252436,0.34087406261262665,0.05425786273499984,0.01694055445618479,0.5347903802641473,0.07377753423585363,0.04631172315055067,0.017424691412095697,0.4341536284163744,0.020872276903264732,0.014548665527679042,0.041157430043427846,0.03710426109757732,0.5232856269974828,0.00796259385935942,0.05362624188281343,0.5499460461133707,0.05177413168391393,0.1527003731118392,0.07208866339044222,0.4991644098149767,0.4043144216622005,1.0,0.573920711140367,0.1578183396696627,0.5506227616803427,0.691585838350606,0.2402076922253104,0.17145068957030032,0.5437104953270508,0.014496912052840745,0.10109034995131058,0.27023064502682215,0.15646911386348059,0.6237116111770303,0.009595432810098574,0.115961802662668,0.4921856561732446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_G_count,0.011381879199307067,0.0018871024090084353,0.007829545553927812,0.002578292425487306,0.01875692905305673,0.09650760587284178,0.03361236359147554,0.4871470287916404,0.21219130141331818,0.29557364887100446,0.2365047112690312,0.7500805912293186,0.31343671920880584,0.6998613331473551,0.09742228561715886,0.18877020869645467,0.659079554756305,0.010599730784990956,0.05503849324630379,0.20777737790341688,0.5311274880230212,0.6914776737314217,0.7145268691794264,0.05502663737434313,0.4700541514543409,0.38774923419507384,0.15762686681350996,0.08748301438856401,0.12718177076263837,0.8720549292285474,0.042849310536221326,0.07077391573500576,0.08454467359014445,0.48553990767950655,0.14877928174215357,0.03010780660660009,0.11230757003123179,0.048658881451870424,0.5936079797658127,0.06470354154229285,0.07536840543607701,0.541866729352706,0.05222502338493909,0.17099166596768484,0.1074603752366407,0.49657061713752404,0.42213248930389713,0.573920711140367,1.0,0.20690762280271632,0.8648621771504802,0.4588482422986848,0.23376957564865478,0.6185167617635976,0.6735169663895673,0.02617269141455659,0.09414025875855822,0.7891165369388065,0.13031289585885103,0.7433848845961323,0.08006502993439828,0.16752220950808222,0.47035684626215496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slash_mod_last_position,0.07344299562369432,0.06392489807492892,0.04373773748907183,0.027386829712139293,0.04727939567284306,0.09943438602237832,0.002873266415952583,0.12925633113540072,0.03868665485365543,0.0715380115056153,0.380141310017525,0.12664862222609666,0.09776618918112055,0.10841478547601417,0.09195435564149632,0.11301482830126877,0.13647865118536037,0.01473585203312458,0.1783249614027866,0.042859441402730535,0.28431324858631096,0.06164497547681187,0.06185970937295215,0.10292705527599535,0.27120920761909356,0.0022889289297446775,0.06589260258963006,0.1334535332734906,0.1893881113582734,0.18855748587229493,0.3695282304485785,0.6246703130918313,0.32220594792648427,0.12085853266803381,0.0769105904282154,0.006211011699773646,0.09834544702344572,0.07464460017926763,0.16022088715215022,0.7227554668390872,0.19007227709349858,0.226062022326438,0.04047413090503775,0.09907491173888355,0.06092789632287839,0.19977928858874014,0.1071402113990019,0.1578183396696627,0.20690762280271632,1.0,0.23940244606986785,0.12072094768243301,0.6799504452072317,0.15378214511061986,0.17250526025980928,0.007070975424214931,0.707531441534472,0.25469250671673577,0.6568272641562782,0.17445110437130476,0.3525777642977231,0.16022284214742136,0.1412468226984834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_C_count,0.027644523444643142,0.04141637360044302,0.024343687257363175,0.03115792408641028,0.05581796993323267,0.009958760003252196,0.11078283596056257,0.5029928169929981,0.22917215997898482,0.33325237840102767,0.14600220620675938,0.7222189718507315,0.2209203778208265,0.684397254113863,0.16954911164696101,0.08818417033254161,0.5869754121620154,0.0022972163963415715,0.09940435015798287,0.23990326148683194,0.4679175867834687,0.6232006728599644,0.6780365688243377,0.035410532754437785,0.39056382053268074,0.3429814805752743,0.22207454993744888,0.1297852904034975,0.1067121433193092,0.7845868177366215,0.026285676888648458,0.08368445549742176,0.07372108110439686,0.5190986548026253,0.05905184471875244,0.031913089730360146,0.15240893421059318,0.04023740129036499,0.5147469106643244,0.08269889529754013,0.003108051804425839,0.7987712889216728,0.053593525635162786,0.1534634946611108,0.1156030067378491,0.6924608158855379,0.5943547695362514,0.5506227616803427,0.8648621771504802,0.23940244606986785,1.0,0.5288985967873145,0.26113220865520875,0.5303394210176086,0.7295863623086626,0.017778891398596484,0.1348983949088112,0.7336917727846554,0.1631996854226094,0.574796798358373,0.03316996970440667,0.20384907247884165,0.6273308293492171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longest_gc_run,0.05162701100147693,0.055722743074847245,0.041764360791742505,0.039372090846190394,0.05145326718984921,0.03314063569426219,0.07247391598012784,0.18964760149592882,0.1476759147613792,0.19213067202237558,0.027219142245987076,0.2692807454115374,0.018003977224532418,0.2555698086349643,0.08455783035088149,0.0896445170793005,0.1807155472391415,0.010098331720400124,0.10473232076494961,0.09597769206760116,0.1793809934718476,0.19220848957688985,0.25395737626913817,0.034755342698523504,0.1486235107209429,0.050699564157783025,0.27281543816581155,0.04593123926243454,0.0485439990750288,0.3972743748011067,0.05140242138874867,0.06479180365312319,0.009355460672164126,0.3780463562783439,0.011287449267343149,0.02382836230371342,0.05698320353513104,0.030065717135101103,0.34671621682960085,0.013431832628574732,0.007869467218007537,0.5345673323911588,0.04688177702224167,0.06082346225323156,0.03770151890705174,0.4474527253657098,0.3718976296906302,0.691585838350606,0.4588482422986848,0.12072094768243301,0.5288985967873145,1.0,0.18907090517045128,0.17129508365405197,0.5809225685748045,0.01749736574920435,0.11090597583138309,0.2670386398433543,0.11794657000843872,0.450404299559113,0.010135986238130477,0.0949720622274818,0.7943789283240911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slash_mod_first_position,0.07593168815117787,0.05882023860339733,0.05431210346251629,0.03577644968331783,0.04654554111483354,0.0718003879317365,0.05730968901500683,0.025550337569361654,0.01518986762262427,0.08420906150170944,0.08900377660882053,0.13841298087275938,0.0848801155189742,0.061330780622257164,0.048968901969750074,0.1116283818104353,0.06543052395039646,0.1634903059352174,0.2539060035162952,0.06437639278260025,0.09577699242905127,0.036574147437940525,0.12383890490133295,0.21251093167857307,0.15566847326619798,0.17786342883796977,0.15599765672354088,0.00671879795594959,0.034278196006880764,0.1494321857062112,0.006029037590812439,0.6408539939843544,0.04201449488125258,0.22138415978749953,0.05708661015351801,0.004422189676488066,0.1466469029485949,0.001481709471750521,0.06922834160486085,0.014702460141211156,0.15114727637225622,0.23800026513687833,0.3311272779284164,0.14551983260148435,0.0014482593450427285,0.11481537710275919,0.15557441195275193,0.2402076922253104,0.23376957564865478,0.6799504452072317,0.26113220865520875,0.18907090517045128,1.0,0.19317557851655465,0.20591949894856226,0.0052457680931509735,0.6341859644248765,0.26128331448436454,0.6895491919143975,0.20198504925998276,0.0022801533708378245,0.06134998629756048,0.1809561435484746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modified_token_mean_position,0.02973183200453319,0.03031342657704114,0.028150011102522472,0.025183920137753862,0.03743995197246159,0.39884438011317447,0.3677877795432968,0.020798327805431657,0.2825517574973024,0.2695123358203468,0.6606944298632548,0.43042495693871075,0.8262804974517549,0.468022266155524,0.38378768635542876,0.4523669852930925,0.753080489737233,0.3782309589793393,0.03467393539536144,0.05525565882106279,0.603690929489672,0.43323902350056687,0.6886158385294844,0.21040193347005334,0.8311774328102186,0.09335219682161137,0.1820340286245663,0.2756320337306926,0.2553764580406999,0.3743357115985948,0.46613953057001056,0.14223881196330143,0.31158054052615475,0.4574146782629651,0.1980411739357808,0.1437808855662012,0.4671709642535369,0.12614803922725026,0.036080966159022454,0.02703910017306636,0.55466799632352,0.21262814943516417,0.34644500240745857,0.13745591485144162,0.3040973073198851,0.010970025854136664,0.3364589868002877,0.17145068957030032,0.6185167617635976,0.15378214511061986,0.5303394210176086,0.17129508365405197,0.19317557851655465,1.0,0.4194821239933076,0.013043607684267215,0.13066697178112466,0.6255518476608055,0.14440446047676228,0.33691087169940925,0.08514521732198432,0.09826160589040481,0.18704029714698894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_gc_window_10,0.027028756896738733,0.027019402564488298,0.01612606679134903,0.015202362843926587,0.02367496574377385,0.24192697883672518,0.09046825821873891,0.20517382560236427,0.596640763293996,0.6442722992323958,0.229668570185226,0.3225708046993907,0.32785866591988616,0.5020884617671434,0.07108449787915386,0.12933292324341608,0.448813301250611,0.01913186647320192,0.08937027819240545,0.359344525106578,0.3661974276180468,0.25466474080306206,0.5265216091817977,0.008683271385177488,0.3205886445964346,0.08870053023333198,0.579675103932962,0.043895761417753254,0.16102789957534597,0.5950284762364938,0.10925625127806299,0.09756873645472244,0.14967999868122034,0.7367986532844678,0.013026470339331665,0.05619188394226146,0.12922452629689532,0.0032306744512405347,0.5797920236452858,0.04182001457341083,0.07883306182029685,0.7951679931776455,0.10423401949253934,0.014172902929124476,0.3461729341604645,0.652741634290537,0.7423771161554562,0.5437104953270508,0.6735169663895673,0.17250526025980928,0.7295863623086626,0.5809225685748045,0.20591949894856226,0.4194821239933076,1.0,0.007949392457162459,0.13412387495585223,0.31608010223978167,0.1448664200674707,0.7616034982545512,0.02149845181677306,0.11883887903680061,0.6503509353909129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lna_count_3p,0.0009920630038743826,0.0010707664613272348,0.0008025426306544135,0.0007565728473525133,0.36603406809718275,0.008796900918862946,0.016045035817769532,0.01577213953722537,0.0035323677712020647,0.0005781773362518755,0.004641570840506424,0.03532289976553131,0.0025243156310118127,0.0040844191936595465,0.0033234231018759797,0.03135953750636755,0.01030509441506264,0.07180364973679314,0.002034970910159864,0.021921711754704754,0.01107069680952674,0.049956907197257205,0.013329308222590909,0.11255748445011882,0.011877622006813098,0.02916459740043447,0.010000498811804757,0.0046106452763528104,0.0023210668512267515,0.003470469232003719,0.004607222658529303,0.004116490879470967,0.0034334064018847897,0.018103467422479848,0.004334230916264116,0.00030558591280533895,0.033630113790792796,0.00020578552639084839,0.01843541802091008,0.004701884783132914,0.03365215276113306,0.002422329724732686,0.0990380993373931,0.042957886196001015,0.010514603866538184,0.02209557108778373,0.0052831738117141095,0.014496912052840745,0.02617269141455659,0.007070975424214931,0.017778891398596484,0.01749736574920435,0.0052457680931509735,0.013043607684267215,0.007949392457162459,1.0,0.005457390261983727,0.02755281544878348,0.005242435929892941,0.008286051121878248,0.0039645403572752804,0.03907848564025065,0.010610065265432702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slash_mod_count,0.1489551804713046,0.14667397573185936,0.0795532990241916,0.05351711011558901,0.11542053362990287,0.04147798574603975,0.052129465442004884,0.010583009641645104,0.03928601399296186,0.05477115196994805,0.14728647258587485,0.0533815128052118,0.08321190296564888,0.04134388069021282,0.03733384325886759,0.02828940754268071,0.005873899199460408,0.18048673689668204,0.3968109229801173,0.09276180346134527,0.16821210504195708,0.09228360847014704,0.007987335285232551,0.29971266602689545,0.06844429608898382,0.18275745179129102,0.10180746753516375,0.04108896979528408,0.06988490959880572,0.024495367051091232,0.14971984267249708,0.8489551931457779,0.14031047839665153,0.13950155106870285,0.02726644777489622,0.009890452959177952,0.034917744699738136,0.002262344857352348,0.011981685055102203,0.3487591647392613,0.03017268883195446,0.15452268250439946,0.302320950337563,0.13627389468920317,0.05218170595978907,0.037553147473806024,0.06636447286826881,0.10109034995131058,0.09414025875855822,0.707531441534472,0.1348983949088112,0.11090597583138309,0.6341859644248765,0.13066697178112466,0.13412387495585223,0.005457390261983727,1.0,0.22852701606480566,0.8933181520577226,0.09839855417766981,0.4321691484796879,0.05556243239340317,0.07986141840199021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decorated_length,0.04965938683541537,0.05395248133416619,0.03043558499946161,0.028367089831545504,0.062033451812754714,0.06613590751833107,0.045888952546351384,0.5802001728565475,0.19742251921448586,0.14228029307470683,0.17757007756102391,0.8893451428005401,0.23437458819800316,0.6635263488079203,0.08496770174400532,0.09263891548246345,0.638045562976042,0.04716866893168572,0.09188682416551246,0.030417988057663985,0.49787936954901457,0.827454418081914,0.6810246171249865,0.0052308721398235045,0.4613239970908319,0.5319474078953231,0.3275718180564456,0.15448836378223801,0.014410486476925178,0.6932472392266423,0.011361673054311372,0.20189864134618185,0.0037400255673996907,0.07319438646946826,0.2434920888896409,0.02208585023271357,0.09881143760036652,0.05450492665205605,0.2465748315032467,0.0990102879376698,0.07528966261679876,0.22665818992521133,0.0936695782866154,0.21607504621839216,0.09465975333222519,0.23971728014683055,0.08552971656916486,0.27023064502682215,0.7891165369388065,0.25469250671673577,0.7336917727846554,0.2670386398433543,0.26128331448436454,0.6255518476608055,0.31608010223978167,0.02755281544878348,0.22852701606480566,1.0,0.23154243430258012,0.2224958819316763,0.07287283877032934,0.042042613471220854,0.2923317786668429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longest_slash_mod_run,0.05452065132870906,0.045686399765939766,0.034242091788940845,0.021587818309354145,0.034021987018222385,0.015732618611155956,0.04483431398784537,0.011994977930680962,0.03439734903619964,0.061701826563766535,0.0851029929317601,0.07681708081233775,0.0830926154104695,0.004741098198540018,0.025945350783746907,0.010933457959193356,0.016875049032726908,0.15098575269528944,0.38665706788829524,0.07029404214912267,0.09167176833108712,0.035923451031013534,0.02010177291250517,0.2277147008397397,0.012366630991164581,0.16623143082582362,0.10473577775028982,0.033845900175268076,0.04822408584176843,0.0739628999286145,0.1101618735659511,0.774387872145531,0.09717745248221403,0.1469212342996017,0.036670511962855326,0.0060558300843825495,0.038036834673400396,0.03195889447818764,0.0328132522735573,0.23718096143204845,0.04814586586308733,0.17192922592843773,0.2809205215325524,0.11374887337671259,0.043390997502592774,0.06670823487842964,0.08340634561865679,0.15646911386348059,0.13031289585885103,0.6568272641562782,0.1631996854226094,0.11794657000843872,0.6895491919143975,0.14440446047676228,0.1448664200674707,0.005242435929892941,0.8933181520577226,0.23154243430258012,1.0,0.12896683719135874,0.27960423212276286,0.05423564275670672,0.09871326974808818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
